
0 0.0 0.5 -0.6
1 0.01745240643728351 0.49992384757819563 0.6
2 0.03489949670250097 0.4996954135095479 0.6
3 0.052335956242943835 0.4993147673772869 0.6
4 0.0697564737441253 0.4987820251299121 0.6
5 0.08715574274765817 0.4980973490458728 0.6
6 0.10452846326765347 0.49726094768413664 0.6
7 0.12186934340514748 0.496273075820661 0.6
8 0.13917310096006544 0.4951340343707852 0.6
9 0.15643446504023087 0.4938441702975689 0.6
10 0.17364817766693033 0.492403876506104 0.6
11 0.1908089953765448 0.490813591723832 0.6
12 0.20791169081775934 0.48907380036690284 0.6
13 0.224951054343865 0.4871850323926176 0.6
14 0.24192189559966773 0.48514786313799824 0.6
15 0.25881904510252074 0.48296291314453416 0.6
16 0.27563735581699916 0.48063084796915945 0.6
17 0.29237170472273677 0.4781523779815177 0.6
18 0.3090169943749474 0.47552825814757677 0.6
19 0.3255681544571567 0.4727592877996584 0.6
20 0.3420201433256687 0.4698463103929542 0.6
21 0.35836794954530027 0.46679021324860087 0.6
22 0.374606593415912 0.4635919272833937 0.6
23 0.39073112848927377 0.4602524267262202 0.6
24 0.4067366430758002 0.45677272882130043 0.6
25 0.42261826174069944 0.45315389351832497 0.6
26 0.4383711467890774 0.4493970231495835 0.6
27 0.45399049973954675 0.44550326209418395 0.6
28 0.4694715627858908 0.4414737964294635 0.6
29 0.48480962024633706 0.43730985356969787 0.6
30 0.49999999999999994 0.43301270189221935 0.6
31 0.5150380749100542 0.42858365035105617 0.6
32 0.5299192642332049 0.424024048078213 0.6
33 0.5446390350150271 0.419335283972712 0.6
34 0.5591929034707469 0.4145187862775208 0.6
35 0.573576436351046 0.4095760221444959 0.6
36 0.5877852522924731 0.4045084971874737 0.6
37 0.6018150231520483 0.3993177550236464 0.6
38 0.6156614753256583 0.39400537680336095 0.6
39 0.6293203910498374 0.38857298072848545 0.6
40 0.6427876096865393 0.383022221559489 0.6
41 0.6560590289905073 0.377354790111386 0.6
42 0.6691306063588582 0.3715724127386971 0.6
43 0.6819983600624985 0.36567685080958523 0.6
44 0.6946583704589973 0.3596699001693256 0.6
45 0.7071067811865475 0.3535533905932738 0.6
46 0.7193398003386511 0.3473291852294986 0.6
47 0.7313537016191705 0.34099918003124924 0.6
48 0.7431448254773942 0.3345653031794291 0.6
49 0.754709580222772 0.32802951449525364 0.6
50 0.766044443118978 0.3213938048432697 0.6
51 0.7771459614569709 0.31466019552491875 0.6
52 0.788010753606722 0.30783073766282915 0.6
53 0.7986355100472928 0.3009075115760242 0.6
54 0.8090169943749475 0.29389262614623657 0.6
55 0.8191520442889918 0.2867882181755231 0.6
56 0.8290375725550417 0.2795964517353734 0.6
57 0.838670567945424 0.27231951750751354 0.6
58 0.848048096156426 0.26495963211660245 0.6
59 0.8571673007021123 0.2575190374550271 0.6
60 0.8660254037844386 0.25000000000000006 0.6
61 0.8746197071393957 0.24240481012316856 0.6
62 0.8829475928589269 0.23473578139294543 0.6
63 0.8910065241883678 0.2269952498697734 0.6
64 0.898794046299167 0.21918557339453873 0.6
65 0.9063077870366499 0.21130913087034972 0.6
66 0.9135454576426009 0.2033683215379001 0.6
67 0.9205048534524404 0.19536556424463686 0.6
68 0.9271838545667874 0.18730329670795598 0.6
69 0.9335804264972017 0.1791839747726502 0.6
70 0.9396926207859083 0.1710100716628344 0.6
71 0.9455185755993167 0.16278407722857838 0.6
72 0.9510565162951535 0.15450849718747373 0.6
73 0.9563047559630354 0.14618585236136838 0.6
74 0.9612616959383189 0.13781867790849958 0.6
75 0.9659258262890683 0.12940952255126037 0.6
76 0.9702957262759965 0.12096094779983384 0.6
77 0.9743700647852352 0.11247552717193246 0.6
78 0.9781476007338056 0.10395584540887973 0.6
79 0.981627183447664 0.09540449768827246 0.6
80 0.984807753012208 0.08682408883346521 0.6
81 0.9876883405951378 0.07821723252011546 0.6
82 0.9902680687415704 0.06958655048003273 0.6
83 0.992546151641322 0.060934671702573745 0.6
84 0.9945218953682733 0.05226423163382673 0.6
85 0.9961946980917455 0.04357787137382907 0.6
86 0.9975640502598242 0.034878236872062617 0.6
